ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;debriefing_1;debriefing_2;debriefing_3;Display.RefreshRate;ExperimentVersion;Group;InstrucAllg.DEVICE;Intro.DEVICE;Intro2.DEVICE;RandomSeed;RuntimeCapabilities;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;Counterbalance;CounterbalanceList;CounterbalanceList.Cycle;CounterbalanceList.Sample;InstrucSwitch.DEVICE;Intro4.DEVICE;Procedure[Counterbalance];Running[Counterbalance];Block;FdbSwitches.DEVICE;InstrucFlanker.DEVICE;InstrucSimon.DEVICE;MixedList;MixedList.Cycle;MixedList.Sample;PostList;PostList.Cycle;PostList.Sample;PreList;PreList.Cycle;PreList.Sample;Procedure[Block];Running[Block];Trial;BlockNr;ITIDuration;Procedure[Trial];Running[Trial];SwitchList;SwitchList.Cycle;SwitchList.Sample;SwitchTask.DEVICE;SwitchTask.RESP;SwitchTask.RT;SwitchTask.RTTime;TASK;TrainListFlankerPre20;TrainListFlankerPre20.Cycle;TrainListFlankerPre20.Sample;TrainListFlankerPre80;TrainListFlankerPre80.Cycle;TrainListFlankerPre80.Sample;TrainListSimonPre20;TrainListSimonPre20.Cycle;TrainListSimonPre20.Sample;TrainListSimonPre80;TrainListSimonPre80.Cycle;TrainListSimonPre80.Sample;LogLevel5;BlockTrial;Colour;COMP;CorrectResp;errormsg;Flanker;FlankerList20;FlankerList20.Cycle;FlankerList20.Sample;FlankerList50;FlankerList50.Cycle;FlankerList50.Sample;FlankerList80;FlankerList80.Cycle;FlankerList80.Sample;POS;Procedure[LogLevel5];Running[LogLevel5];Side;SimonList20;SimonList20.Cycle;SimonList20.Sample;SimonList50;SimonList50.Cycle;SimonList50.Sample;SimonList80;SimonList80.Cycle;SimonList80.Sample;Target;Target.ACC;Target.CRESP;Target.DEVICE;Target.RESP;Target.RT;TrialNr 
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;7;397;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;7;;;;;;;10;10;white;-1;a;Fehler!;S;;;;;;;7;7;70;;TrialProc;FlankerList80;50%;;;;;;;;;;H;0;a;Keyboard;{BACKSLASH};446;730
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;1;1;white;-1;{BACKSLASH};;H;;;;;;;6;8;71;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};448;731
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;2;2;white;-1;{BACKSLASH};Fehler!;H;;;;;;;4;8;72;;TrialProc;FlankerList80;50%;;;;;;;;;;S;0;{BACKSLASH};Keyboard;a;360;732
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;3;3;white;-1;a;;S;;;;;;;3;8;73;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;557;733
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;4;4;white;1;{BACKSLASH};;S;;;;;;;2;8;74;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};455;734
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;5;5;white;-1;a;;S;;;;;;;5;8;75;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;548;735
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;6;6;white;-1;{BACKSLASH};;H;;;;;;;8;8;76;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};443;736
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;7;7;white;-1;a;;S;;;;;;;7;8;77;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;457;737
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;8;8;white;-1;a;;S;;;;;;;9;8;78;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;421;738
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;9;9;white;1;a;;H;;;;;;;1;8;79;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;407;739
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;8;398;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;8;;;;;;;10;10;white;-1;{BACKSLASH};;H;;;;;;;10;8;80;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};662;740
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;1;1;white;1;{BACKSLASH};;S;;;;;;;2;9;81;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};449;741
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;2;2;white;-1;{BACKSLASH};;H;;;;;;;10;9;82;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};559;742
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;3;3;white;-1;a;;S;;;;;;;9;9;83;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;407;743
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;4;4;white;-1;{BACKSLASH};;H;;;;;;;6;9;84;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};701;744
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;5;5;white;-1;{BACKSLASH};;H;;;;;;;4;9;85;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};495;745
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;6;6;white;-1;a;;S;;;;;;;3;9;86;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;510;746
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;7;7;white;-1;a;;S;;;;;;;5;9;87;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;473;747
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;8;8;white;1;a;;H;;;;;;;1;9;88;;TrialProc;FlankerList80;50%;;;;;;;;;;H;1;a;Keyboard;a;434;748
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;10;;Keyboard;;;;;2;2;2;;;;TrainProcFlank;PostList;9;399;;TrainFlankerProc80;TrainListFlankerPre80;;;;;;;;;;;;1;2;9;;;;;;;9;9;white;-1;{BACKSLASH};;H;;;;;;;8;9;89;;TrialProc;FlankerList80;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};431;749
